slot_id,zone,aisle_id,shelf_level,temp_zone,max_weight_kg,aisle_width_m
A05-D-17,A,A05,D,Ambient,150,2.0
A05-D-18,A,A05,D,Ambient,150,2.0
A05-D-19,A,A05,D,Ambient,150,2.0
A05-D-20,A,A05,D,Ambient,150,2.0
A05-E-01,A,A05,E,Ambient,25,2.0
A05-E-02,A,A05,E,Ambient,25,2.0
A05-E-03,A,A05,E,Ambient,25,2.0
A05-E-04,A,A05,E,Ambient,25,2.0
A05-E-05,A,A05,E,Ambient,25,2.0
A05-E-06,A,A05,E,Ambient,25,2.0
A05-E-07,A,A05,E,Ambient,25,2.0
A05-E-08,A,A05,E,Ambient,25,2.0
A05-E-09,A,A05,E,Ambient,25,2.0
A05-E-10,A,A05,E,Ambient,25,2.0
A05-E-11,A,A05,E,Ambient,25,2.0
A05-E-12,A,A05,E,Ambient,25,2.0
A05-E-13,A,A05,E,Ambient,25,2.0
A05-E-14,A,A05,E,Ambient,25,2.0
A05-E-15,A,A05,E,Ambient,25,2.0
A05-E-16,A,A05,E,Ambient,25,2.0
A05-E-17,A,A05,E,Ambient,25,2.0
A05-E-18,A,A05,E,Ambient,25,2.0
A05-E-19,A,A05,E,Ambient,25,2.0
A05-E-20,A,A05,E,Ambient,25,2.0
A05-F-01,A,A05,F,Ambient,25,2.0
A05-F-02,A,A05,F,Ambient,25,2.0
A05-F-03,A,A05,F,Ambient,25,2.0
A05-F-04,A,A05,F,Ambient,25,2.0
A05-F-05,A,A05,F,Ambient,25,2.0
A05-F-06,A,A05,F,Ambient,25,2.0
A05-F-07,A,A05,F,Ambient,25,2.0
A05-F-08,A,A05,F,Ambient,25,2.0
A05-F-09,A,A05,F,Ambient,25,2.0
A05-F-10,A,A05,F,Ambient,25,2.0
A05-F-11,A,A05,F,Ambient,25,2.0
A05-F-12,A,A05,F,Ambient,25,2.0
A05-F-13,A,A05,F,Ambient,25,2.0
A05-F-14,A,A05,F,Ambient,25,2.0
A05-F-15,A,A05,F,Ambient,25,2.0
A05-F-16,A,A05,F,Ambient,25,2.0
A05-F-17,A,A05,F,Ambient,25,2.0
A05-F-18,A,A05,F,Ambient,25,2.0
A05-F-19,A,A05,F,Ambient,25,2.0
A05-F-20,A,A05,F,Ambient,25,2.0
A06-A-01,A,A06,A,Ambient,150,2.0
A06-A-02,A,A06,A,Ambient,150,2.0
A06-A-03,A,A06,A,Ambient,150,2.0
A06-A-04,A,A06,A,Ambient,150,2.0
A06-A-05,A,A06,A,Ambient,150,2.0
A06-A-06,A,A06,A,Ambient,150,2.0
A06-A-07,A,A06,A,Ambient,150,2.0
A06-A-08,A,A06,A,Ambient,150,2.0
A06-A-09,A,A06,A,Ambient,150,2.0
A06-A-10,A,A06,A,Ambient,150,2.0
A06-A-11,A,A06,A,Ambient,150,2.0
A06-A-12,A,A06,A,Ambient,150,2.0
A06-A-13,A,A06,A,Ambient,150,2.0
A06-A-14,A,A06,A,Ambient,150,2.0
A06-A-15,A,A06,A,Ambient,150,2.0
A06-A-16,A,A06,A,Ambient,150,2.0
A06-A-17,A,A06,A,Ambient,150,2.0
A06-A-18,A,A06,A,Ambient,150,2.0
A06-A-19,A,A06,A,Ambient,150,2.0
A06-A-20,A,A06,A,Ambient,150,2.0
A06-B-01,A,A06,B,Ambient,150,2.0
A06-B-02,A,A06,B,Ambient,150,2.0
A06-B-03,A,A06,B,Ambient,150,2.0
A06-B-04,A,A06,B,Ambient,150,2.0
A06-B-05,A,A06,B,Ambient,150,2.0
A06-B-06,A,A06,B,Ambient,150,2.0
A06-B-07,A,A06,B,Ambient,150,2.0
A06-B-08,A,A06,B,Ambient,150,2.0
A06-B-09,A,A06,B,Ambient,150,2.0
A06-B-10,A,A06,B,Ambient,150,2.0
A06-B-11,A,A06,B,Ambient,150,2.0
A06-B-12,A,A06,B,Ambient,150,2.0
A06-B-13,A,A06,B,Ambient,150,2.0
A06-B-14,A,A06,B,Ambient,150,2.0
A06-B-15,A,A06,B,Ambient,150,2.0
A06-B-16,A,A06,B,Ambient,150,2.0
A06-B-17,A,A06,B,Ambient,150,2.0
A06-B-18,A,A06,B,Ambient,150,2.0
A06-B-19,A,A06,B,Ambient,150,2.0
A06-B-20,A,A06,B,Ambient,150,2.0
A06-C-01,A,A06,C,Ambient,150,2.0
A06-C-02,A,A06,C,Ambient,150,2.0
A06-C-03,A,A06,C,Ambient,150,2.0
A06-C-04,A,A06,C,Ambient,150,2.0
A06-C-05,A,A06,C,Ambient,150,2.0
A06-C-06,A,A06,C,Ambient,150,2.0
A06-C-07,A,A06,C,Ambient,150,2.0
A06-C-08,A,A06,C,Ambient,150,2.0
A06-C-09,A,A06,C,Ambient,150,2.0
A06-C-10,A,A06,C,Ambient,150,2.0
A06-C-11,A,A06,C,Ambient,150,2.0
A06-C-12,A,A06,C,Ambient,150,2.0
A06-C-13,A,A06,C,Ambient,150,2.0
A06-C-14,A,A06,C,Ambient,150,2.0
A06-C-15,A,A06,C,Ambient,150,2.0
A06-C-16,A,A06,C,Ambient,150,2.0
A06-C-17,A,A06,C,Ambient,150,2.0
A06-C-18,A,A06,C,Ambient,150,2.0
A06-C-19,A,A06,C,Ambient,150,2.0
A06-C-20,A,A06,C,Ambient,150,2.0
A06-D-01,A,A06,D,Ambient,150,2.0
A06-D-02,A,A06,D,Ambient,150,2.0
A06-D-03,A,A06,D,Ambient,150,2.0
A06-D-04,A,A06,D,Ambient,150,2.0
A06-D-05,A,A06,D,Ambient,150,2.0
A06-D-06,A,A06,D,Ambient,150,2.0
A06-D-07,A,A06,D,Ambient,150,2.0
A06-D-08,A,A06,D,Ambient,150,2.0
A06-D-09,A,A06,D,Ambient,150,2.0
A06-D-10,A,A06,D,Ambient,150,2.0
A06-D-11,A,A06,D,Ambient,150,2.0
A06-D-12,A,A06,D,Ambient,150,2.0
A06-D-13,A,A06,D,Ambient,150,2.0
A06-D-14,A,A06,D,Ambient,150,2.0
A06-D-15,A,A06,D,Ambient,150,2.0
A06-D-16,A,A06,D,Ambient,150,2.0
A06-D-17,A,A06,D,Ambient,150,2.0
A06-D-18,A,A06,D,Ambient,150,2.0
A06-D-19,A,A06,D,Ambient,150,2.0
A06-D-20,A,A06,D,Ambient,150,2.0
A06-E-01,A,A06,E,Ambient,25,2.0
A06-E-02,A,A06,E,Ambient,25,2.0
A06-E-03,A,A06,E,Ambient,25,2.0
A06-E-04,A,A06,E,Ambient,25,2.0
A06-E-05,A,A06,E,Ambient,25,2.0
A06-E-06,A,A06,E,Ambient,25,2.0
A06-E-07,A,A06,E,Ambient,25,2.0
A06-E-08,A,A06,E,Ambient,25,2.0
A06-E-09,A,A06,E,Ambient,25,2.0
A06-E-10,A,A06,E,Ambient,25,2.0
A06-E-11,A,A06,E,Ambient,25,2.0
A06-E-12,A,A06,E,Ambient,25,2.0
A06-E-13,A,A06,E,Ambient,25,2.0
A06-E-14,A,A06,E,Ambient,25,2.0
A06-E-15,A,A06,E,Ambient,25,2.0
A06-E-16,A,A06,E,Ambient,25,2.0
A06-E-17,A,A06,E,Ambient,25,2.0
A06-E-18,A,A06,E,Ambient,25,2.0
A06-E-19,A,A06,E,Ambient,25,2.0
A06-E-20,A,A06,E,Ambient,25,2.0
A06-F-01,A,A06,F,Ambient,25,2.0
A06-F-02,A,A06,F,Ambient,25,2.0
A06-F-03,A,A06,F,Ambient,25,2.0
A06-F-04,A,A06,F,Ambient,25,2.0
A06-F-05,A,A06,F,Ambient,25,2.0
A06-F-06,A,A06,F,Ambient,25,2.0
A06-F-07,A,A06,F,Ambient,25,2.0
A06-F-08,A,A06,F,Ambient,25,2.0
A06-F-09,A,A06,F,Ambient,25,2.0
A06-F-10,A,A06,F,Ambient,25,2.0
A06-F-11,A,A06,F,Ambient,25,2.0
A06-F-12,A,A06,F,Ambient,25,2.0
A06-F-13,A,A06,F,Ambient,25,2.0
A06-F-14,A,A06,F,Ambient,25,2.0
A06-F-15,A,A06,F,Ambient,25,2.0
A06-F-16,A,A06,F,Ambient,25,2.0
A06-F-17,A,A06,F,Ambient,25,2.0
A06-F-18,A,A06,F,Ambient,25,2.0
A06-F-19,A,A06,F,Ambient,25,2.0
A06-F-20,A,A06,F,Ambient,25,2.0
A07-A-01,A,A07,A,Ambient,150,2.0
A07-A-02,A,A07,A,Ambient,150,2.0
A07-A-03,A,A07,A,Ambient,150,2.0
A07-A-04,A,A07,A,Ambient,150,2.0
A07-A-05,A,A07,A,Ambient,150,2.0
A07-A-06,A,A07,A,Ambient,150,2.0
A07-A-07,A,A07,A,Ambient,150,2.0
A07-A-08,A,A07,A,Ambient,150,2.0
A07-A-09,A,A07,A,Ambient,150,2.0
A07-A-10,A,A07,A,Ambient,150,2.0
A07-A-11,A,A07,A,Ambient,150,2.0
A07-A-12,A,A07,A,Ambient,150,2.0
A07-A-13,A,A07,A,Ambient,150,2.0
A07-A-14,A,A07,A,Ambient,150,2.0
A07-A-15,A,A07,A,Ambient,150,2.0
A07-A-16,A,A07,A,Ambient,150,2.0
A07-A-17,A,A07,A,Ambient,150,2.0
A07-A-18,A,A07,A,Ambient,150,2.0
A07-A-19,A,A07,A,Ambient,150,2.0
A07-A-20,A,A07,A,Ambient,150,2.0
A07-B-01,A,A07,B,Ambient,150,2.0
A07-B-02,A,A07,B,Ambient,150,2.0
A07-B-03,A,A07,B,Ambient,150,2.0
A07-B-04,A,A07,B,Ambient,150,2.0
A07-B-05,A,A07,B,Ambient,150,2.0
A07-B-06,A,A07,B,Ambient,150,2.0
A07-B-07,A,A07,B,Ambient,150,2.0
A07-B-08,A,A07,B,Ambient,150,2.0
A07-B-09,A,A07,B,Ambient,150,2.0
A07-B-10,A,A07,B,Ambient,150,2.0
A07-B-11,A,A07,B,Ambient,150,2.0
A07-B-12,A,A07,B,Ambient,150,2.0
A07-B-13,A,A07,B,Ambient,150,2.0
A07-B-14,A,A07,B,Ambient,150,2.0
A07-B-15,A,A07,B,Ambient,150,2.0
A07-B-16,A,A07,B,Ambient,150,2.0
A07-B-17,A,A07,B,Ambient,150,2.0
A07-B-18,A,A07,B,Ambient,150,2.0
A07-B-19,A,A07,B,Ambient,150,2.0
A07-B-20,A,A07,B,Ambient,150,2.0
A07-C-01,A,A07,C,Ambient,150,2.0
A07-C-02,A,A07,C,Ambient,150,2.0
A07-C-03,A,A07,C,Ambient,150,2.0
A07-C-04,A,A07,C,Ambient,150,2.0
A07-C-05,A,A07,C,Ambient,150,2.0
A07-C-06,A,A07,C,Ambient,150,2.0
A07-C-07,A,A07,C,Ambient,150,2.0
A07-C-08,A,A07,C,Ambient,150,2.0
A07-C-09,A,A07,C,Ambient,150,2.0
A07-C-10,A,A07,C,Ambient,150,2.0
A07-C-11,A,A07,C,Ambient,150,2.0
A07-C-12,A,A07,C,Ambient,150,2.0
A07-C-13,A,A07,C,Ambient,150,2.0
A07-C-14,A,A07,C,Ambient,150,2.0
A07-C-15,A,A07,C,Ambient,150,2.0
A07-C-16,A,A07,C,Ambient,150,2.0
A07-C-17,A,A07,C,Ambient,150,2.0
A07-C-18,A,A07,C,Ambient,150,2.0
A07-C-19,A,A07,C,Ambient,150,2.0
A07-C-20,A,A07,C,Ambient,150,2.0
A07-D-01,A,A07,D,Ambient,150,2.0
A07-D-02,A,A07,D,Ambient,150,2.0
A07-D-03,A,A07,D,Ambient,150,2.0
A07-D-04,A,A07,D,Ambient,150,2.0
A07-D-05,A,A07,D,Ambient,150,2.0
A07-D-06,A,A07,D,Ambient,150,2.0
A07-D-07,A,A07,D,Ambient,150,2.0
A07-D-08,A,A07,D,Ambient,150,2.0
A07-D-09,A,A07,D,Ambient,150,2.0
A07-D-10,A,A07,D,Ambient,150,2.0
A07-D-11,A,A07,D,Ambient,150,2.0
A07-D-12,A,A07,D,Ambient,150,2.0
A07-D-13,A,A07,D,Ambient,150,2.0
A07-D-14,A,A07,D,Ambient,150,2.0
A07-D-15,A,A07,D,Ambient,150,2.0
A07-D-16,A,A07,D,Ambient,150,2.0
A07-D-17,A,A07,D,Ambient,150,2.0
A07-D-18,A,A07,D,Ambient,150,2.0
A07-D-19,A,A07,D,Ambient,150,2.0
A07-D-20,A,A07,D,Ambient,150,2.0
A07-E-01,A,A07,E,Ambient,25,2.0
A07-E-02,A,A07,E,Ambient,25,2.0
A07-E-03,A,A07,E,Ambient,25,2.0
A07-E-04,A,A07,E,Ambient,25,2.0
A07-E-05,A,A07,E,Ambient,25,2.0
A07-E-06,A,A07,E,Ambient,25,2.0
A07-E-07,A,A07,E,Ambient,25,2.0
A07-E-08,A,A07,E,Ambient,25,2.0
A07-E-09,A,A07,E,Ambient,25,2.0
A07-E-10,A,A07,E,Ambient,25,2.0
A07-E-11,A,A07,E,Ambient,25,2.0
A07-E-12,A,A07,E,Ambient,25,2.0
A07-E-13,A,A07,E,Ambient,25,2.0
A07-E-14,A,A07,E,Ambient,25,2.0
A07-E-15,A,A07,E,Ambient,25,2.0
A07-E-16,A,A07,E,Ambient,25,2.0
A07-E-17,A,A07,E,Ambient,25,2.0
A07-E-18,A,A07,E,Ambient,25,2.0
A07-E-19,A,A07,E,Ambient,25,2.0
A07-E-20,A,A07,E,Ambient,25,2.0
A07-F-01,A,A07,F,Ambient,25,2.0
A07-F-02,A,A07,F,Ambient,25,2.0
A07-F-03,A,A07,F,Ambient,25,2.0
A07-F-04,A,A07,F,Ambient,25,2.0
A07-F-05,A,A07,F,Ambient,25,2.0
A07-F-06,A,A07,F,Ambient,25,2.0
A07-F-07,A,A07,F,Ambient,25,2.0
A07-F-08,A,A07,F,Ambient,25,2.0
A07-F-09,A,A07,F,Ambient,25,2.0
A07-F-10,A,A07,F,Ambient,25,2.0
A07-F-11,A,A07,F,Ambient,25,2.0
A07-F-12,A,A07,F,Ambient,25,2.0
A07-F-13,A,A07,F,Ambient,25,2.0
A07-F-14,A,A07,F,Ambient,25,2.0
A07-F-15,A,A07,F,Ambient,25,2.0
A07-F-16,A,A07,F,Ambient,25,2.0
A07-F-17,A,A07,F,Ambient,25,2.0
A07-F-18,A,A07,F,Ambient,25,2.0
A07-F-19,A,A07,F,Ambient,25,2.0
A07-F-20,A,A07,F,Ambient,25,2.0
A08-A-01,A,A08,A,Ambient,150,2.0
A08-A-02,A,A08,A,Ambient,150,2.0
A08-A-03,A,A08,A,Ambient,150,2.0
A08-A-04,A,A08,A,Ambient,150,2.0
A08-A-05,A,A08,A,Ambient,150,2.0
A08-A-06,A,A08,A,Ambient,150,2.0
A08-A-07,A,A08,A,Ambient,150,2.0
A08-A-08,A,A08,A,Ambient,150,2.0
A08-A-09,A,A08,A,Ambient,150,2.0
A08-A-10,A,A08,A,Ambient,150,2.0
A08-A-11,A,A08,A,Ambient,150,2.0
A08-A-12,A,A08,A,Ambient,150,2.0
A08-A-13,A,A08,A,Ambient,150,2.0
A08-A-14,A,A08,A,Ambient,150,2.0
A08-A-15,A,A08,A,Ambient,150,2.0
A08-A-16,A,A08,A,Ambient,150,2.0
A08-A-17,A,A08,A,Ambient,150,2.0
A08-A-18,A,A08,A,Ambient,150,2.0
A08-A-19,A,A08,A,Ambient,150,2.0
A08-A-20,A,A08,A,Ambient,150,2.0
A08-B-01,A,A08,B,Ambient,150,2.0
A08-B-02,A,A08,B,Ambient,150,2.0
A08-B-03,A,A08,B,Ambient,150,2.0
A08-B-04,A,A08,B,Ambient,150,2.0
A08-B-05,A,A08,B,Ambient,150,2.0
A08-B-06,A,A08,B,Ambient,150,2.0
A08-B-07,A,A08,B,Ambient,150,2.0
A08-B-08,A,A08,B,Ambient,150,2.0
A08-B-09,A,A08,B,Ambient,150,2.0
A08-B-10,A,A08,B,Ambient,150,2.0
A08-B-11,A,A08,B,Ambient,150,2.0
A08-B-12,A,A08,B,Ambient,150,2.0
A08-B-13,A,A08,B,Ambient,150,2.0
A08-B-14,A,A08,B,Ambient,150,2.0
A08-B-15,A,A08,B,Ambient,150,2.0
A08-B-16,A,A08,B,Ambient,150,2.0
A08-B-17,A,A08,B,Ambient,150,2.0
A08-B-18,A,A08,B,Ambient,150,2.0
A08-B-19,A,A08,B,Ambient,150,2.0
A08-B-20,A,A08,B,Ambient,150,2.0
A08-C-01,A,A08,C,Ambient,150,2.0
A08-C-02,A,A08,C,Ambient,150,2.0
A08-C-03,A,A08,C,Ambient,150,2.0
A08-C-04,A,A08,C,Ambient,150,2.0
A08-C-05,A,A08,C,Ambient,150,2.0
A08-C-06,A,A08,C,Ambient,150,2.0
A08-C-07,A,A08,C,Ambient,150,2.0
A08-C-08,A,A08,C,Ambient,150,2.0
A08-C-09,A,A08,C,Ambient,150,2.0
A08-C-10,A,A08,C,Ambient,150,2.0
A08-C-11,A,A08,C,Ambient,150,2.0
A08-C-12,A,A08,C,Ambient,150,2.0
A08-C-13,A,A08,C,Ambient,150,2.0
A08-C-14,A,A08,C,Ambient,150,2.0
A08-C-15,A,A08,C,Ambient,150,2.0
A08-C-16,A,A08,C,Ambient,150,2.0
A08-C-17,A,A08,C,Ambient,150,2.0
A08-C-18,A,A08,C,Ambient,150,2.0
A08-C-19,A,A08,C,Ambient,150,2.0
A08-C-20,A,A08,C,Ambient,150,2.0
A08-D-01,A,A08,D,Ambient,150,2.0
A08-D-02,A,A08,D,Ambient,150,2.0
A08-D-03,A,A08,D,Ambient,150,2.0
A08-D-04,A,A08,D,Ambient,150,2.0
A08-D-05,A,A08,D,Ambient,150,2.0
A08-D-06,A,A08,D,Ambient,150,2.0
A08-D-07,A,A08,D,Ambient,150,2.0
A08-D-08,A,A08,D,Ambient,150,2.0
A08-D-09,A,A08,D,Ambient,150,2.0
A08-D-10,A,A08,D,Ambient,150,2.0
A08-D-11,A,A08,D,Ambient,150,2.0
A08-D-12,A,A08,D,Ambient,150,2.0
A08-D-13,A,A08,D,Ambient,150,2.0
A08-D-14,A,A08,D,Ambient,150,2.0
A08-D-15,A,A08,D,Ambient,150,2.0
A08-D-16,A,A08,D,Ambient,150,2.0
A08-D-17,A,A08,D,Ambient,150,2.0
A08-D-18,A,A08,D,Ambient,150,2.0
A08-D-19,A,A08,D,Ambient,150,2.0
A08-D-20,A,A08,D,Ambient,150,2.0
A08-E-01,A,A08,E,Ambient,25,2.0
A08-E-02,A,A08,E,Ambient,25,2.0
A08-E-03,A,A08,E,Ambient,25,2.0
A08-E-04,A,A08,E,Ambient,25,2.0
A08-E-05,A,A08,E,Ambient,25,2.0
A08-E-06,A,A08,E,Ambient,25,2.0
A08-E-07,A,A08,E,Ambient,25,2.0
A08-E-08,A,A08,E,Ambient,25,2.0
A08-E-09,A,A08,E,Ambient,25,2.0
A08-E-10,A,A08,E,Ambient,25,2.0
A08-E-11,A,A08,E,Ambient,25,2.0
A08-E-12,A,A08,E,Ambient,25,2.0
A08-E-13,A,A08,E,Ambient,25,2.0
A08-E-14,A,A08,E,Ambient,25,2.0
A08-E-15,A,A08,E,Ambient,25,2.0
A08-E-16,A,A08,E,Ambient,25,2.0
A08-E-17,A,A08,E,Ambient,25,2.0
A08-E-18,A,A08,E,Ambient,25,2.0
A08-E-19,A,A08,E,Ambient,25,2.0
A08-E-20,A,A08,E,Ambient,25,2.0
A08-F-01,A,A08,F,Ambient,25,2.0
A08-F-02,A,A08,F,Ambient,25,2.0
A08-F-03,A,A08,F,Ambient,25,2.0
A08-F-04,A,A08,F,Ambient,25,2.0
A08-F-05,A,A08,F,Ambient,25,2.0
A08-F-06,A,A08,F,Ambient,25,2.0
A08-F-07,A,A08,F,Ambient,25,2.0
A08-F-08,A,A08,F,Ambient,25,2.0
A08-F-09,A,A08,F,Ambient,25,2.0
A08-F-10,A,A08,F,Ambient,25,2.0
A08-F-11,A,A08,F,Ambient,25,2.0
A08-F-12,A,A08,F,Ambient,25,2.0
A08-F-13,A,A08,F,Ambient,25,2.0
A08-F-14,A,A08,F,Ambient,25,2.0
A08-F-15,A,A08,F,Ambient,25,2.0
A08-F-16,A,A08,F,Ambient,25,2.0
A08-F-17,A,A08,F,Ambient,25,2.0
A08-F-18,A,A08,F,Ambient,25,2.0
A08-F-19,A,A08,F,Ambient,25,2.0
A08-F-20,A,A08,F,Ambient,25,2.0
A09-A-01,A,A09,A,Ambient,150,2.0
A09-A-02,A,A09,A,Ambient,150,2.0
A09-A-03,A,A09,A,Ambient,150,2.0
A09-A-04,A,A09,A,Ambient,150,2.0
A09-A-05,A,A09,A,Ambient,150,2.0
A09-A-06,A,A09,A,Ambient,150,2.0
A09-A-07,A,A09,A,Ambient,150,2.0
A09-A-08,A,A09,A,Ambient,150,2.0
A09-A-09,A,A09,A,Ambient,150,2.0
A09-A-10,A,A09,A,Ambient,150,2.0
A09-A-11,A,A09,A,Ambient,150,2.0
A09-A-12,A,A09,A,Ambient,150,2.0
A09-A-13,A,A09,A,Ambient,150,2.0
A09-A-14,A,A09,A,Ambient,150,2.0
A09-A-15,A,A09,A,Ambient,150,2.0
A09-A-16,A,A09,A,Ambient,150,2.0
A09-A-17,A,A09,A,Ambient,150,2.0
A09-A-18,A,A09,A,Ambient,150,2.0
A09-A-19,A,A09,A,Ambient,150,2.0
A09-A-20,A,A09,A,Ambient,150,2.0
A09-B-01,A,A09,B,Ambient,150,2.0
A09-B-02,A,A09,B,Ambient,150,2.0
A09-B-03,A,A09,B,Ambient,150,2.0
A09-B-04,A,A09,B,Ambient,150,2.0
A09-B-05,A,A09,B,Ambient,150,2.0
A09-B-06,A,A09,B,Ambient,150,2.0
A09-B-07,A,A09,B,Ambient,150,2.0
A09-B-08,A,A09,B,Ambient,150,2.0
A09-B-09,A,A09,B,Ambient,150,2.0
A09-B-10,A,A09,B,Ambient,150,2.0
A09-B-11,A,A09,B,Ambient,150,2.0
A09-B-12,A,A09,B,Ambient,150,2.0
A09-B-13,A,A09,B,Ambient,150,2.0
A09-B-14,A,A09,B,Ambient,150,2.0
A09-B-15,A,A09,B,Ambient,150,2.0
A09-B-16,A,A09,B,Ambient,150,2.0
A09-B-17,A,A09,B,Ambient,150,2.0
A09-B-18,A,A09,B,Ambient,150,2.0
A09-B-19,A,A09,B,Ambient,150,2.0
A09-B-20,A,A09,B,Ambient,150,2.0
A09-C-01,A,A09,C,Ambient,150,2.0
A09-C-02,A,A09,C,Ambient,150,2.0
A09-C-03,A,A09,C,Ambient,150,2.0
A09-C-04,A,A09,C,Ambient,150,2.0
A09-C-05,A,A09,C,Ambient,150,2.0
A09-C-06,A,A09,C,Ambient,150,2.0
A09-C-07,A,A09,C,Ambient,150,2.0
A09-C-08,A,A09,C,Ambient,150,2.0
A09-C-09,A,A09,C,Ambient,150,2.0
A09-C-10,A,A09,C,Ambient,150,2.0
A09-C-11,A,A09,C,Ambient,150,2.0
A09-C-12,A,A09,C,Ambient,150,2.0
A09-C-13,A,A09,C,Ambient,150,2.0
A09-C-14,A,A09,C,Ambient,150,2.0
A09-C-15,A,A09,C,Ambient,150,2.0
A09-C-16,A,A09,C,Ambient,150,2.0
A09-C-17,A,A09,C,Ambient,150,2.0
A09-C-18,A,A09,C,Ambient,150,2.0
A09-C-19,A,A09,C,Ambient,150,2.0
A09-C-20,A,A09,C,Ambient,150,2.0
A09-D-01,A,A09,D,Ambient,150,2.0
A09-D-02,A,A09,D,Ambient,150,2.0
A09-D-03,A,A09,D,Ambient,150,2.0
A09-D-04,A,A09,D,Ambient,150,2.0
A09-D-05,A,A09,D,Ambient,150,2.0
A09-D-06,A,A09,D,Ambient,150,2.0
A09-D-07,A,A09,D,Ambient,150,2.0
A09-D-08,A,A09,D,Ambient,150,2.0
A09-D-09,A,A09,D,Ambient,150,2.0
A09-D-10,A,A09,D,Ambient,150,2.0
A09-D-11,A,A09,D,Ambient,150,2.0
A09-D-12,A,A09,D,Ambient,150,2.0
A09-D-13,A,A09,D,Ambient,150,2.0
A09-D-14,A,A09,D,Ambient,150,2.0
A09-D-15,A,A09,D,Ambient,150,2.0
A09-D-16,A,A09,D,Ambient,150,2.0
A09-D-17,A,A09,D,Ambient,150,2.0
A09-D-18,A,A09,D,Ambient,150,2.0
A09-D-19,A,A09,D,Ambient,150,2.0
A09-D-20,A,A09,D,Ambient,150,2.0
A09-E-01,A,A09,E,Ambient,25,2.0
A09-E-02,A,A09,E,Ambient,25,2.0
A09-E-03,A,A09,E,Ambient,25,2.0
A09-E-04,A,A09,E,Ambient,25,2.0
A09-E-05,A,A09,E,Ambient,25,2.0
A09-E-06,A,A09,E,Ambient,25,2.0
A09-E-07,A,A09,E,Ambient,25,2.0
A09-E-08,A,A09,E,Ambient,25,2.0
A09-E-09,A,A09,E,Ambient,25,2.0
A09-E-10,A,A09,E,Ambient,25,2.0
A09-E-11,A,A09,E,Ambient,25,2.0
A09-E-12,A,A09,E,Ambient,25,2.0
A09-E-13,A,A09,E,Ambient,25,2.0
A09-E-14,A,A09,E,Ambient,25,2.0
A09-E-15,A,A09,E,Ambient,25,2.0
A09-E-16,A,A09,E,Ambient,25,2.0
A09-E-17,A,A09,E,Ambient,25,2.0
A09-E-18,A,A09,E,Ambient,25,2.0
A09-E-19,A,A09,E,Ambient,25,2.0
A09-E-20,A,A09,E,Ambient,25,2.0
A09-F-01,A,A09,F,Ambient,25,2.0
A09-F-02,A,A09,F,Ambient,25,2.0
A09-F-03,A,A09,F,Ambient,25,2.0
A09-F-04,A,A09,F,Ambient,25,2.0
A09-F-05,A,A09,F,Ambient,25,2.0
A09-F-06,A,A09,F,Ambient,25,2.0
A09-F-07,A,A09,F,Ambient,25,2.0
A09-F-08,A,A09,F,Ambient,25,2.0
A09-F-09,A,A09,F,Ambient,25,2.0
A09-F-10,A,A09,F,Ambient,25,2.0
A09-F-11,A,A09,F,Ambient,25,2.0
A09-F-12,A,A09,F,Ambient,25,2.0
A09-F-13,A,A09,F,Ambient,25,2.0
A09-F-14,A,A09,F,Ambient,25,2.0
A09-F-15,A,A09,F,Ambient,25,2.0
A09-F-16,A,A09,F,Ambient,25,2.0
A09-F-17,A,A09,F,Ambient,25,2.0
A09-F-18,A,A09,F,Ambient,25,2.0
A09-F-19,A,A09,F,Ambient,25,2.0
A09-F-20,A,A09,F,Ambient,25,2.0
A10-A-01,A,A10,A,Ambient,150,2.0
A10-A-02,A,A10,A,Ambient,150,2.0
A10-A-03,A,A10,A,Ambient,150,2.0
A10-A-04,A,A10,A,Ambient,150,2.0
A10-A-05,A,A10,A,Ambient,150,2.0
A10-A-06,A,A10,A,Ambient,150,2.0
A10-A-07,A,A10,A,Ambient,150,2.0
A10-A-08,A,A10,A,Ambient,150,2.0
A10-A-09,A,A10,A,Ambient,150,2.0
A10-A-10,A,A10,A,Ambient,150,2.0
A10-A-11,A,A10,A,Ambient,150,2.0
A10-A-12,A,A10,A,Ambient,150,2.0
A10-A-13,A,A10,A,Ambient,150,2.0
A10-A-14,A,A10,A,Ambient,150,2.0
A10-A-15,A,A10,A,Ambient,150,2.0
A10-A-16,A,A10,A,Ambient,150,2.0
A10-A-17,A,A10,A,Ambient,150,2.0
A10-A-18,A,A10,A,Ambient,150,2.0
A10-A-19,A,A10,A,Ambient,150,2.0
A10-A-20,A,A10,A,Ambient,150,2.0
A10-B-01,A,A10,B,Ambient,150,2.0
A10-B-02,A,A10,B,Ambient,150,2.0
A10-B-03,A,A10,B,Ambient,150,2.0
A10-B-04,A,A10,B,Ambient,150,2.0
A10-B-05,A,A10,B,Ambient,150,2.0
A10-B-06,A,A10,B,Ambient,150,2.0
A10-B-07,A,A10,B,Ambient,150,2.0
A10-B-08,A,A10,B,Ambient,150,2.0
A10-B-09,A,A10,B,Ambient,150,2.0
A10-B-10,A,A10,B,Ambient,150,2.0
A10-B-11,A,A10,B,Ambient,150,2.0
A10-B-12,A,A10,B,Ambient,150,2.0
A10-B-13,A,A10,B,Ambient,150,2.0
A10-B-14,A,A10,B,Ambient,150,2.0
